[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,first issue average payoff
13862,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.279195044,0.06
13860,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.582478409,0.06
13864,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.771646584,0.06
13863,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.642944065,0.06
13866,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.395254663,0.06
13867,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.524007321,0.06
13865,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.248948838,0.06
13869,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.736339721,0.06
13872,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.150547665,0.06
13868,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.205117847,0.06
13871,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.588810285,0.06
13873,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.288349822,0.06
13874,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.283540929,0.06
13870,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.197854486,0.06
13875,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.525588328,0.06
13876,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.832167305,0.06
13878,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.206338282,0.06
13877,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.745462089,0.06
13879,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.172469156,0.06
13881,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.029004965,0.06
13882,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.566124281,0.06
13880,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.724791964,0.06
13883,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.469151522,0.06
13884,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.599671001,0.06
13886,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.530494001,0.06
13887,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.381616514,0.06
13885,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.331549921,0.06
13888,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.203581167,0.06
13889,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,0.119174643,0.06
13890,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.407815755,0.06
13891,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.772255388,0.06
13892,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.580590409,0.06
13893,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.28120163,0.06
13896,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.106460529,0.06
13894,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.233046667,0.06
13895,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.707493627,0.06
13899,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.148546829,0.06
13897,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.72363354,0.06
13898,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.053327242,0.06
13900,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.482127224,0.06
13901,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.10408933,0.06
13902,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.633765816,0.06
13903,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.157919642,0.06
13904,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.003118929,0.06
13908,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.649339029,0.06
13907,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.236919847,0.06
13905,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.315156204,0.06
13909,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.474644873,0.06
13906,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.121610394,0.06
13910,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.116958738,0.06
13911,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.66108765,0.06
13912,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.236049123,0.06
13913,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.194066496,0.06
13914,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.246524792,0.06
13915,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.750323298,0.06
13916,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.417734533,0.06
13917,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,0.005266905,0.06
13918,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.228034716,0.06
13919,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.606530048,0.06
13920,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,0.010839643,0.06
13922,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.08321615,0.06
13921,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.469684009,0.06
13923,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.490213865,0.06
13924,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.73623665,0.06
13925,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.875504381,0.06
13927,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.202176963,0.06
13928,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.062933806,0.06
13926,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.459662593,0.06
13929,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.687780516,0.06
13931,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.236051823,0.06
13932,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.245808049,0.06
13930,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.506357319,0.06
13934,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.564025778,0.06
13935,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.01657471,0.06
13936,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.256749085,0.06
13937,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.134562365,0.06
13938,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.003171027,0.06
13933,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.242819655,0.06
13939,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.315207933,0.06
13940,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.00561019,0.06
13942,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.384691144,0.06
13941,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.32155561,0.06
13943,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.313682047,0.06
13947,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.625250495,0.06
13945,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.692391515,0.06
13946,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.699086648,0.06
13944,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.128772524,0.06
13948,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.093963474,0.06
13949,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.619941603,0.06
13950,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.689988118,0.06
13951,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.030282513,0.06
13953,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.336308579,0.06
13952,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.350202063,0.06
13955,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.046167341,0.06
13956,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.282740629,0.06
13957,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.275100107,0.06
13958,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.163001015,0.06
13959,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.512482774,0.06
13960,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.071872067,0.06
13961,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.150529098,0.06
13954,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.704412275,0.06
13962,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.188849681,0.06
13963,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.174969993,0.06
13964,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.288606138,0.06
13965,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,0.008845335,0.06
13966,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.414883671,0.06
13967,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.472550374,0.06
13968,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.723259587,0.06
13969,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.602730058,0.06
13971,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.262267922,0.06
13970,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.083607243,0.06
13972,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.507261453,0.06
13973,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.197537704,0.06
13974,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.418319949,0.06
13975,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.44629457,0.06
13976,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.2648765,0.06
13977,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.041001651,0.06
13978,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.133478505,0.06
13979,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.604958053,0.06
13980,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.52571967,0.06
13981,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.205211863,0.06
13982,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.655191104,0.06
13983,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.356199918,0.06
13984,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.545005016,0.06
13987,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.506983946,0.06
13988,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.631741963,0.06
13985,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.435070838,0.06
13989,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.601647923,0.06
13986,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.151774805,0.06
13990,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.458967719,0.06
13991,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.405676862,0.06
13992,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.522176739,0.06
13993,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.052700269,0.06
13994,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.681653363,0.06
13996,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.273105558,0.06
13995,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.617223939,0.06
13997,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.349554976,0.06
13998,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.266309992,0.06
13999,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.753152991,0.06
14000,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.65,10,1,-0.148906357,0.06
14001,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.180198118,0.054
14002,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.117911507,0.054
14004,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.47199235,0.054
14005,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.413809198,0.054
14006,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.01126665,0.054
14007,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.630103592,0.054
14008,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.713952634,0.054
14003,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.584740918,0.054
14009,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.589851679,0.054
14010,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.124974602,0.054
14011,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.25843376,0.054
14012,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,0.039502673,0.054
14013,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.360922555,0.054
14014,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.557435622,0.054
14015,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.499620483,0.054
14016,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.136494412,0.054
14019,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.712650395,0.054
14017,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.042475002,0.054
14020,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.492317577,0.054
14021,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.396765011,0.054
14018,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.578952226,0.054
14022,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.143223831,0.054
14023,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.167626228,0.054
14024,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.666563096,0.054
14025,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.44531782,0.054
14026,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.932884475,0.054
14027,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.576250058,0.054
14029,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.231263382,0.054
14028,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.38969945,0.054
14030,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.240923031,0.054
14031,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.042251959,0.054
14033,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.087096483,0.054
14034,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,0.100277221,0.054
14032,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.452938243,0.054
14036,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.649128293,0.054
14037,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.63329094,0.054
14035,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.439681501,0.054
14038,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.26686349,0.054
14039,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.615258554,0.054
14040,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.755977463,0.054
14042,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.276601955,0.054
14041,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.316872317,0.054
14045,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.608539727,0.054
14043,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.069905919,0.054
14046,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.188293152,0.054
14044,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.119140274,0.054
14047,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.231201703,0.054
14048,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.459664289,0.054
14050,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.26195897,0.054
14051,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.24083892,0.054
14049,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.391072789,0.054
14052,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.655259881,0.054
14053,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.623919806,0.054
14054,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.580956551,0.054
14055,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.728619994,0.054
14056,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.797970416,0.054
14057,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.543648077,0.054
14058,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.405794733,0.054
14059,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.395199259,0.054
14060,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.827420636,0.054
14061,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.807307308,0.054
14062,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.707759534,0.054
14063,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.395509504,0.054
14064,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.420760467,0.054
14066,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.060721649,0.054
14068,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.734159369,0.054
14065,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.426150868,0.054
14069,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.769481157,0.054
14067,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.635134493,0.054
14070,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.028874115,0.054
14071,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,0.023000553,0.054
14073,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.462243619,0.054
14074,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.334978,0.054
14072,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.7,10,1,-0.148346227,0.054
