[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,mean total-payoff-per-issue,first issue average payoff,average payoff
12977,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.33478286,-7.104363306,0,0
12976,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.27128636,-5.978170243,0,0
12979,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.4309321,-7.920317053,0,0
12981,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.70085243,-4.837564534,0,0
12980,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.49143417,-5.485438636,0,0
12982,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.43151144,-6.632903517,0,0
12983,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.23209652,-5.819046835,0,0
12984,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.19836215,-5.530854685,0,0
12985,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.45015975,-6.560334671,0,0
12987,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.31548196,-4.908897178,0,0
12986,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.12834315,-6.413551309,0,0
12989,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.20070052,-6.15408878,0,0
12990,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.13401242,-7.392064706,0,0
12991,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.58960727,-6.592828422,0,0
12992,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.83617887,-7.202025538,0,0
12993,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.67311133,-7.081120524,0,0
12994,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.56301286,-4.265904966,0,0
12988,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-9.998390733,-8.647789068,0,0
12995,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.24434482,-6.176618018,0,0
12997,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.1267306,-6.739860346,0,0
12996,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.75677121,-6.243729518,0,0
12999,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.12467695,-6.697747971,0,0
12998,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.64644426,-9.113413131,0,0
13000,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.6,10,1,-10.57584289,-7.048601283,0,0
13002,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.6368648,-7.31433181,0,0
13003,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.64904026,-6.439607311,0,0
13004,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.23342328,-5.460693401,0,0
13005,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.67704217,-8.193783186,0,0
13006,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.28436466,-6.21309345,0,0
13007,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.2365685,-7.619823209,0,0
13008,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.06683405,-8.247403964,0,0
13001,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.40132465,-5.744826902,0,0
13009,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.13796155,-6.795676899,0,0
13011,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.51260456,-6.665368759,0,0
13010,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.46940108,-7.153337629,0,0
13012,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.21105631,-7.67198167,0,0
13013,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0427826,-7.496267932,0,0
13014,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.48788032,-8.365084186,0,0
13015,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.71443978,-7.592436438,0,0
13016,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.34529955,-7.489113785,0,0
13017,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.13573463,-5.650247893,0,0
13018,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.43655222,-8.481803598,0,0
13021,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.30520083,-7.432964738,0,0
13020,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.20422226,-7.721591685,0,0
13022,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.57032469,-7.461106654,0,0
13023,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.16059489,-6.772538402,0,0
13024,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.58681348,-7.420072816,0,0
13019,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.102998,-5.238026123,0,0
13026,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.04815592,-8.232733359,0,0
13028,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.6015449,-6.806278771,0,0
13027,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.03428895,-9.13373253,0,0
13025,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.22875084,-7.726117018,0,0
13029,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.22047579,-7.29720929,0,0
13030,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.27230482,-7.354585558,0,0
13031,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.40623088,-7.611908721,0,0
13032,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.44697196,-7.828336037,0,0
13034,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.88525086,-7.860758102,0,0
13033,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.4312608,-8.302089041,0,0
13035,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.57138833,-7.030304065,0,0
13036,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.67859692,-6.454560314,0,0
13038,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.44559871,-7.992663954,0,0
13037,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.11408885,-6.45868878,0,0
13039,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.44012174,-7.83878567,0,0
13041,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.37001673,-6.735300904,0,0
13042,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.40630754,-7.244455915,0,0
13043,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.75761389,-6.011803725,0,0
13044,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.61845227,-6.352464855,0,0
13045,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.6377444,-9.761140105,0,0
13046,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.2444344,-7.914318389,0,0
13047,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.52264735,-5.962007071,0,0
13040,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.2152126,-6.550249312,0,0
13050,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.70827527,-6.412194424,0,0
13049,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.66609957,-6.763669166,0,0
13051,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.67389691,-7.245146096,0,0
13048,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.42028204,-7.525693238,0,0
13052,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.59231679,-6.724955982,0,0
13054,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.13535876,-7.836192343,0,0
13055,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.66503267,-7.722445276,0,0
13058,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.16151257,-7.394418142,0,0
13057,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.56430721,-7.740911416,0,0
13056,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.50814339,-7.181734055,0,0
13059,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.57199453,-4.776166663,0,0
13060,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.22906853,-7.019049052,0,0
13053,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.15686049,-7.072323858,0,0
13065,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.48037364,-6.774302963,0,0
13064,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.47237801,-8.714541535,0,0
13061,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.30291496,-7.299150338,0,0
13066,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.1451825,-7.229351607,0,0
13062,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.59197083,-6.287163608,0,0
13067,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.5541899,-5.091385998,0,0
13063,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.37152216,-6.91946806,0,0
13068,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0671076,-7.409230592,0,0
13069,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.37609819,-4.718671308,0,0
13070,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.40522418,-5.69049033,0,0
13071,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.32475725,-7.587953316,0,0
13072,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.61477946,-6.841312378,0,0
13074,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.62702559,-8.367547797,0,0
13075,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.03188636,-6.43921191,0,0
13073,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.896091936,-7.942713716,0,0
13076,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.6886437,-6.857815093,0,0
13077,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.78722822,-6.403256867,0,0
13078,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.53780286,-7.738176586,0,0
13080,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.12972408,-6.471585513,0,0
13081,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.21396586,-7.140204717,0,0
13079,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0438203,-7.187369715,0,0
13082,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.08130718,-9.079192932,0,0
13084,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.49994316,-7.647520351,0,0
13085,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.96056699,-8.07183332,0,0
13086,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.63770186,-8.764906739,0,0
13087,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.46871591,-8.153944024,0,0
13083,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.20911108,-7.503607996,0,0
13088,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.27604811,-8.92924779,0,0
13089,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.33681016,-7.356371343,0,0
13090,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.68753037,-7.86178825,0,0
13091,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.2931612,-5.561608969,0,0
13092,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.27539835,-7.108806843,0,0
13093,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.27064311,-7.261916989,0,0
13094,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.1256328,-6.450860224,0,0
13097,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.43613354,-8.387013139,0,0
13095,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0396634,-7.104840434,0,0
13099,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.14544492,-5.903241517,0,0
13096,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.65974358,-7.083914344,0,0
13100,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.13767322,-6.104988032,0,0
13101,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.46035145,-5.71249245,0,0
13098,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.69054257,-7.512428846,0,0
13102,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.70548547,-7.254116823,0,0
13103,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.31989129,-7.705375922,0,0
13106,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.36972212,-5.481384668,0,0
13105,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.40801995,-6.85424725,0,0
13108,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.74044264,-5.285328168,0,0
13107,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.70925391,-8.452873758,0,0
13109,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.15400051,-7.286672463,0,0
13110,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.962054577,-8.46023244,0,0
13111,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.43311809,-5.424082029,0,0
13104,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.69530759,-8.501438832,0,0
13113,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.35008172,-7.681074696,0,0
13112,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.53249816,-8.811159044,0,0
13114,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.51208417,-8.693589456,0,0
13115,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.903721111,-8.05005184,0,0
13116,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.45286929,-6.850495088,0,0
13118,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.07953698,-6.40522311,0,0
13117,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.30546209,-6.644056117,0,0
13119,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.45457348,-6.764415386,0,0
13121,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.5338201,-8.050818156,0,0
13120,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.69270689,-7.024414814,0,0
13123,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.04321053,-7.441955843,0,0
13122,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.35138497,-6.587196819,0,0
13125,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.28598935,-6.129286972,0,0
13124,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.17606666,-7.466472366,0,0
13126,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.55449185,-7.064159884,0,0
13127,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0205573,-6.485878233,0,0
13129,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.47074326,-6.668292028,0,0
13128,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.48927296,-6.477231059,0,0
13130,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.77748281,-7.144236859,0,0
13131,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.75912199,-7.046081335,0,0
13132,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.0941315,-6.611573787,0,0
13134,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.47179935,-6.138269037,0,0
13133,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.57043451,-6.819936701,0,0
13136,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.05415442,-6.203255273,0,0
13138,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.20154821,-8.943483335,0,0
13137,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.82520405,-7.67740131,0,0
13135,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.6381982,-7.625131758,0,0
13139,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.36548842,-4.921033059,0,0
13141,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.58228456,-6.422208676,0,0
13140,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.17483408,-7.874243815,0,0
13142,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.62950525,-7.65586984,0,0
13143,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.02943058,-7.076278509,0,0
13145,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.60083977,-6.631818054,0,0
13144,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.02342066,-9.185963495,0,0
13147,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.67908493,-8.450059751,0,0
13146,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.10458756,-7.193055853,0,0
13148,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.10675661,-6.598756654,0,0
13149,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.43111899,-7.437295243,0,0
13151,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.2621479,-6.52853254,0,0
13150,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.7245355,-6.000682524,0,0
13153,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.42386065,-6.548747232,0,0
13152,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.53339115,-7.436170407,0,0
13155,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.74676642,-6.878064244,0,0
13154,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.991574763,-6.232712133,0,0
13156,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.73168502,-4.967671639,0,0
13157,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.12383147,-6.243175695,0,0
13159,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.66854849,-7.429830579,0,0
13158,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.67654357,-8.583892284,0,0
13160,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.5699623,-7.660631477,0,0
13161,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.05721941,-6.886939272,0,0
13164,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-9.961419136,-4.235967131,0,0
13163,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.88317372,-7.902174987,0,0
13165,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.30405712,-6.20091288,0,0
13166,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.32619561,-8.083627914,0,0
13167,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.65,10,1,-10.73677866,-9.438413738,0,0
